,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_deg,param_k,param_kernel,param_s,param_gamma,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,dataset
82,40.03508281707764,0.0,0.009051322937011719,0.0,,30,rbf,0,3,"{'gamma': 3, 'k': 30, 'kernel': 'rbf', 's': 0}",-41.33142783582165,-41.33142783582165,0.0,18,dragon_xyzrgb100k_noise_white_5.00e-02
83,44.617475271224976,0.0,0.006504535675048828,0.0,,50,rbf,,3,"{'gamma': 3, 'k': 50, 'kernel': 'rbf', 's': None}",-39.85970654140764,-39.85970654140764,0.0,5,dragon_xyzrgb100k_noise_white_5.00e-02
84,59.5094096660614,0.0,0.0067408084869384766,0.0,,50,rbf,10,3,"{'gamma': 3, 'k': 50, 'kernel': 'rbf', 's': 10}",-40.71166301046897,-40.71166301046897,0.0,13,dragon_xyzrgb100k_noise_white_5.00e-02
85,61.104042530059814,0.0,0.006605625152587891,0.0,,50,rbf,0,3,"{'gamma': 3, 'k': 50, 'kernel': 'rbf', 's': 0}",-40.784356558754816,-40.784356558754816,0.0,14,dragon_xyzrgb100k_noise_white_5.00e-02
86,52.64485144615173,0.0,0.006472110748291016,0.0,,100,rbf,,3,"{'gamma': 3, 'k': 100, 'kernel': 'rbf', 's': None}",-37.21915025132078,-37.21915025132078,0.0,1,dragon_xyzrgb100k_noise_white_5.00e-02
87,151.98000574111938,0.0,0.006113767623901367,0.0,,100,rbf,10,3,"{'gamma': 3, 'k': 100, 'kernel': 'rbf', 's': 10}",-41.66503156570388,-41.66503156570388,0.0,34,dragon_xyzrgb100k_noise_white_5.00e-02
88,85.97057914733887,0.0,0.0039103031158447266,0.0,,100,rbf,0,3,"{'gamma': 3, 'k': 100, 'kernel': 'rbf', 's': 0}",-41.74207662290765,-41.74207662290765,0.0,35,dragon_xyzrgb100k_noise_white_5.00e-02
89,38.17603802680969,0.0,0.0066416263580322266,0.0,,30,rbf,,10,"{'gamma': 10, 'k': 30, 'kernel': 'rbf', 's': None}",-41.387294712722344,-41.387294712722344,0.0,25,dragon_xyzrgb100k_noise_white_5.00e-02
90,39.27206611633301,0.0,0.014036893844604492,0.0,,30,rbf,10,10,"{'gamma': 10, 'k': 30, 'kernel': 'rbf', 's': 10}",-41.387294712722344,-41.387294712722344,0.0,25,dragon_xyzrgb100k_noise_white_5.00e-02
91,38.188597202301025,0.0,0.006853818893432617,0.0,,30,rbf,0,10,"{'gamma': 10, 'k': 30, 'kernel': 'rbf', 's': 0}",-41.387294712722344,-41.387294712722344,0.0,25,dragon_xyzrgb100k_noise_white_5.00e-02
92,48.6669225692749,0.0,0.006200313568115234,0.0,,50,rbf,,10,"{'gamma': 10, 'k': 50, 'kernel': 'rbf', 's': None}",-40.323685443408365,-40.323685443408365,0.0,11,dragon_xyzrgb100k_noise_white_5.00e-02
93,55.28543019294739,0.0,0.006005525588989258,0.0,,50,rbf,10,10,"{'gamma': 10, 'k': 50, 'kernel': 'rbf', 's': 10}",-40.86469236754408,-40.86469236754408,0.0,15,dragon_xyzrgb100k_noise_white_5.00e-02
94,38.0054075717926,0.0,0.005480051040649414,0.0,,50,rbf,0,10,"{'gamma': 10, 'k': 50, 'kernel': 'rbf', 's': 0}",-40.86469236754408,-40.86469236754408,0.0,15,dragon_xyzrgb100k_noise_white_5.00e-02
95,115.28623032569885,0.0,0.004426479339599609,0.0,,100,rbf,,10,"{'gamma': 10, 'k': 100, 'kernel': 'rbf', 's': None}",-41.645205336275836,-41.645205336275836,0.0,32,dragon_xyzrgb100k_noise_white_5.00e-02
96,69.25810503959656,0.0,0.0032143592834472656,0.0,,100,rbf,10,10,"{'gamma': 10, 'k': 100, 'kernel': 'rbf', 's': 10}",-41.78748870863529,-41.78748870863529,0.0,36,dragon_xyzrgb100k_noise_white_5.00e-02
97,117.56976246833801,0.0,0.004587888717651367,0.0,,100,rbf,0,10,"{'gamma': 10, 'k': 100, 'kernel': 'rbf', 's': 0}",-41.78748870863529,-41.78748870863529,0.0,36,dragon_xyzrgb100k_noise_white_5.00e-02
98,31.37543773651123,0.0,0.012712240219116211,0.0,2,10,,,,"{'deg': 2, 'k': 10, 'kernel': None, 's': None}",-6.958347254853922,-6.958347254853922,0.0,48,tortuga100k_ddist_minmax
